0
(514.2624004603095+2.1154160096822395e-14j)
(514.2464117167995+2.3688472280969935e-14j)
(514.2301074830406+2.2997046636334313e-14j)
(514.2134750512814+3.18962275705677e-14j)
(514.1965023597592+3.155971259056199e-14j)
(514.1791779987509+3.0218101778684603e-14j)
(514.1614912161148+3.37388206623843e-14j)
(514.1434319223067+2.5266806532142437e-14j)
(514.1249906948696+2.7128935986849363e-14j)
(514.1061587823923+1.593900278223913e-14j)
(514.0869281079308+2.7703703363705378e-14j)
(514.0672912718883+2.1609903423482228e-14j)
(514.0472415543503+4.389517404970163e-14j)
(514.0267729168751+1.3450373743099469e-14j)
(514.0058800037314+2.766055413624508e-14j)
(513.9845581425865+3.29047517042317e-14j)
(513.962803344637+2.7875390472017277e-14j)
(513.9406123041897+2.1573935173524132e-14j)
(513.9179823976818+2.9720421700399146e-14j)
(513.8949116821507+3.7749736109598964e-14j)
(513.871398893145+2.909206437877599e-14j)
(513.8474434420837+4.392145189273142e-14j)
(513.823045413061+3.1904627113131636e-14j)
(513.7982055591008+3.5883705068978625e-14j)
(513.7729252978644+3.2213873715509027e-14j)
(513.7472067068107+2.276728578423312e-14j)
(513.7210525178159+3.3761123754213515e-14j)
(513.6944661112522+2.5900509541976597e-14j)
(513.667451509539+4.154067165448283e-14j)
(513.640013370159+4.1501818102794294e-14j)
(513.6121569781541+4.668764589088336e-14j)
(513.5838882381048+4.953991524077251e-14j)
(513.5552136655981+3.287294715159688e-14j)
(513.5261403781884+4.889913116610877e-14j)
(513.4966760858672+1.4784856119918654e-14j)
(513.4668290810403+2.62340907694574e-14j)
(513.436608228024+2.724628709874302e-14j)
(513.4060229520736+1.7816687641416255e-14j)
(513.3750832279442+1.6878183077658047e-14j)
(513.3437995680025+3.395359818171413e-14j)
(513.3121830098928+2.3566225422613735e-14j)
(513.2802451037738+2.5891372370786227e-14j)
(513.2479978991298+3.868546217412609e-14j)
(513.2154539311762+2.1333008532886797e-14j)
(513.1826262068623+7.706804317539715e-15j)
(513.1495281904898+2.994542939171025e-14j)
(513.1161737889583+3.1998553953622316e-14j)
(513.0825773366454+9.847183742984588e-15j)
(513.048753579944+4.88445119071074e-14j)
(513.0147176614615+2.6916973592872594e-14j)
(512.9804851038983+2.9665166439385106e-14j)
(512.9460717936221+2.769572781869297e-14j)
(512.9114939639462+2.9495496913476976e-14j)
(512.8767681781337+3.521511544542902e-15j)
(512.8419113121379+2.054156576987208e-14j)
(512.8069405370933+1.9143050863008568e-14j)
(512.7718733015787+2.6704122885226824e-14j)
(512.7367273136609+2.1888723226448706e-14j)
(512.7015205227395+5.427306945565922e-14j)
(512.6662711012067+2.0542838267869793e-14j)
(512.6309974259415+1.3600366306027516e-14j)
(512.5957180596489+2.7364936274843703e-14j)
(512.5604517320677-7.885947091783322e-16j)
(512.5252173210599+3.243143569019721e-14j)
(512.4900338335964+2.3431680822702926e-14j)
(512.4549203866617+2.4440123287314143e-14j)
(512.4198961880903+3.845145530902082e-14j)
(512.3849805173542+3.173669062151148e-14j)
(512.3501927063164+9.887914830411266e-15j)
(512.3155521199693+2.508176036855674e-14j)
(512.281078137177+3.204685449352917e-14j)
(512.2467901314351+1.9791653769498736e-14j)
(512.212707451667+2.471469221136702e-14j)
(512.1788494030751+2.102597301746822e-14j)
(512.1452352280625+1.4811647564147274e-14j)
(512.1118840872433+2.960859892944299e-14j)
(512.0788150405574+3.753424697547527e-14j)
(512.046047028509+1.1803714234042352e-14j)
(512.0135988535426+2.4831060560566514e-14j)
(511.981489161577+2.0965625746153563e-14j)
(511.9497364237111+3.0855707919605636e-14j)
(511.9183589181179+4.720945148040816e-14j)
(511.88737471214677+2.9753572912541604e-14j)
(511.85680164464225+2.2589334244544468e-14j)
(511.8266573085083+2.4296921992374867e-14j)
(511.7969590335171+3.066056871570302e-14j)
(511.76772386939444+4.607127332092759e-14j)
(511.7389685691813+3.706261812613879e-14j)
(511.71070957290317+1.532178918711031e-14j)
(511.68296299154485+1.3751423540940242e-14j)
(511.65574459136013+2.220960466438341e-14j)
