0
(510.43595049779907-5.680696651200967e-16j)
(510.4655389731299-6.1596738457064244e-15j)
(510.4941658368786-3.284712282353987e-15j)
(510.52183478976525+3.6911141593672104e-16j)
(510.5485501871903-1.0052950386156699e-14j)
(510.5743170354973-2.2229229900374067e-15j)
(510.59914098767547+1.2127770239491007e-14j)
(510.62302833851305-1.0712067035614457e-14j)
(510.64598601919045+3.7246025444833034e-16j)
(510.6680215913294+5.556435321907691e-15j)
(510.6891432404944-6.128928868958893e-15j)
(510.7093597691525-5.2638354586316434e-15j)
(510.728680589098+6.232776554613304e-15j)
(510.747115713346-3.3418091159240132e-15j)
(510.76467574749813-2.7647671163523165e-15j)
(510.781371880595+4.8695396737427016e-15j)
(510.7972158754542-3.8024451766080606e-16j)
(510.81222005850003+1.5534262929558371e-15j)
(510.8263973091081+2.3173054016497293e-16j)
(510.8397610484519-6.2026543689133125e-15j)
(510.85232522787584-2.3846253159427258e-15j)
(510.86410431679997+7.971738883921348e-15j)
(510.87511329016525-4.502428376151421e-15j)
(510.8853676154274+1.3853941135845465e-15j)
(510.8948832391189+2.787481988393163e-15j)
(510.90367657298026-7.628966401082325e-15j)
(510.91176447967865+3.2831238510913943e-15j)
(510.9191642581265+1.9333081759654464e-15j)
(510.92589362840545-9.255272824617819e-15j)
(510.9319707163224-3.2300933426423497e-15j)
(510.93741403759276+1.9547909352588436e-15j)
(510.94224248168376-7.139228356123924e-15j)
(510.9464752953164+2.8159197611264522e-15j)
(510.95013206565227+4.03719827790831e-15j)
(510.9532327031695-5.184514859245122e-15j)
(510.95579742425434-5.97829816993394e-16j)
(510.9578467335149+4.133413063956269e-15j)
(510.9594014058354-6.939136625548057e-15j)
(510.9604824681911-3.3028818868069192e-15j)
(510.96111118123224+3.5257689762485364e-15j)
(510.96130902066335-5.112608366437956e-15j)
(510.96109765842584-7.244145044411173e-16j)
(510.96049894370583+6.719549832873381e-15j)
(510.9595348837847+3.7180910205520995e-15j)
(510.9582276247461+1.6187916722364437e-15j)
(510.95659943206124+4.23088683735593e-15j)
(510.9546726710686-2.6483098070939747e-15j)
(510.9524697873635-1.078444163003602e-15j)
(510.9500132871195+1.0222560138624216e-14j)
(510.9473257173566-9.547791798768023e-15j)
(510.9444296461783+3.2492337543630905e-15j)
(510.94134764298985+7.149078388862641e-15j)
(510.9381022587198+1.7760774235660121e-15j)
(510.93471600606523-3.4182699931650474e-15j)
(510.93121133977155-2.7962772679361106e-15j)
(510.92761063697435-3.1081086985931016e-16j)
(510.9239361776142-1.9484181827177376e-15j)
(510.92021012494564+9.822007640675812e-15j)
(510.9164545061584-1.149354438418153e-14j)
(510.912691193129-3.4235329550473037e-15j)
(510.9089418833198+8.458725763390128e-15j)
(510.9052280808426+4.453730303834713e-16j)
(510.9015710777095+3.2778360630885987e-15j)
(510.8979919352766-7.65662826196097e-16j)
(510.89451146591625+2.822636600534042e-16j)
(510.8911502149154-4.633709142203422e-15j)
(510.8879284426323+5.256899166695009e-15j)
(510.8848661069174-9.270074276177206e-15j)
(510.8819828458232+2.1947008459559403e-15j)
(510.87929796061377+7.88027190392569e-15j)
(510.8768303990909+1.525594300494576e-15j)
(510.87459873925604-1.151279136070088e-15j)
(510.8726211733159-2.7869614865834576e-15j)
(510.870915492058-5.1327113687563445e-15j)
(510.8694990695959-8.990304702306287e-15j)
(510.8683888485158+2.500747489632711e-15j)
(510.86760132542065-1.2407141915916393e-14j)
(510.8671525368999-9.098492103595598e-16j)
(510.86705804592947+8.860747693796504e-15j)
(510.8673329287196-2.479933606801821e-15j)
(510.8679917620178-1.962856687745971e-15j)
(510.8690486108815+2.632801940586838e-15j)
(510.87051701693895-5.950559660070046e-15j)
(510.87240998713094-2.8602598349492755e-15j)
(510.87473998296605+6.526734988480643e-15j)
(510.87751891028336-5.443542838620466e-15j)
