0
(505.2549069073228+4.775724207284019e-15j)
(505.252382952081+1.1446550469930441e-15j)
(505.2499740371008+5.74121799507249e-15j)
(505.24767839860795-2.9465021031877464e-15j)
(505.2454942176796+2.2153886400232333e-15j)
(505.2434196239888+1.2211646388045305e-14j)
(505.24145269957893+1.875726438256242e-14j)
(505.2395914826736+3.1411850689897218e-15j)
(505.23783397150873-3.2376095543687407e-15j)
(505.2361781281901+6.031535490472383e-15j)
(505.2346218825708-6.748209615234737e-15j)
(505.2331631361385+3.4510382508466253e-15j)
(505.23179976592274-6.1921599754436515e-15j)
(505.23052962839796+3.567717285566435e-15j)
(505.2293505634012+1.4796061868614408e-14j)
(505.22826039803897+7.26369631086813e-15j)
(505.227256950596+2.695739056709811e-15j)
(505.22633803442903+4.960287119373598e-15j)
(505.2255014618548+1.0937968124835564e-14j)
(505.22474504801454-6.1301276511292005e-15j)
(505.2240666147193-6.041986059573516e-15j)
(505.2234639942714-1.7793858655991977e-15j)
(505.2229350332573-8.928517128848957e-16j)
(505.22247759630443+1.3242799422967739e-14j)
(505.2220895698037+1.0601778523881043e-14j)
(505.22176886559225+2.06456040705438e-15j)
(505.22151342458807+4.533811113474649e-15j)
(505.22132122037823+6.090326077731551e-15j)
(505.22119026275635+4.908086150642998e-15j)
(505.2211186012011+8.2139281000801e-15j)
(505.22110432829874-3.8316455306600185e-15j)
(505.22114558309875-2.4015725200016172e-15j)
(505.2212405544054-1.192494438137412e-15j)
(505.221387483998+1.6498514512318424e-14j)
(505.2215846697789+8.539992434079156e-15j)
(505.2218304688407-7.716777789473761e-16j)
(505.222123300459+1.1451128173774655e-14j)
(505.2224616489969+2.942902536297409e-16j)
(505.2228440667248+5.915821325003903e-15j)
(505.2232691765505+7.023731812349457e-15j)
(505.2237356746553+2.8400193322352777e-15j)
(505.2242423330377+2.015494514025145e-14j)
(505.2247880019552+2.740169654956504e-14j)
(505.2253716122677+5.887023077991722e-15j)
(505.22599217767515+1.2724667884961172e-14j)
(505.22664879685175+4.55694346536225e-15j)
(505.2273406554691+1.3003406427851095e-15j)
(505.22806702811056-2.5179072904732507e-15j)
(505.22882728007147+3.116346015498159e-16j)
(505.229620869044+1.3728825129160682e-15j)
(505.2304473466875+1.758963921323578e-14j)
(505.23130636007676+1.3125013420963856e-14j)
(505.2321976530315+6.015280488046194e-15j)
(505.23312106732465+1.508486322095935e-14j)
(505.23407654376444+8.929854292626934e-15j)
(505.23506412315334+1.7735837357488665e-15j)
(505.2360839471208+1.5493712120033984e-14j)
(505.23713625882795+3.156571772726099e-16j)
(505.238221403543+5.41858462200704e-15j)
(505.23933982908954+2.1025396093649555e-14j)
(505.2404920861641+2.293208439678783e-14j)
(505.2416788285227+1.1438620996530664e-14j)
(505.242900813035+1.655490503660848e-14j)
(505.24415889961097+1.3803877906531238e-14j)
(505.24545405099195+1.0244814014696968e-14j)
(505.24678733241217+1.0482399631600441e-14j)
(505.24815991112746-6.967073995560026e-16j)
(505.2495730558133+1.2455063185491053e-14j)
(505.25102813583237+2.5085002654904057e-14j)
(505.25252662036894+2.6801453520597515e-14j)
(505.25407007743553+1.593469620493993e-15j)
(505.25566017274906+7.236455475561234e-15j)
(505.25729866847905+1.3439012707856742e-14j)
(505.2589874218666-2.4842220702804905e-15j)
(505.26072838371897+1.4942870777156013e-14j)
(505.2625235967772-4.094344384638549e-15j)
(505.2643751939618+6.583819514536754e-15j)
(505.2662853964933+2.0429181919016426e-14j)
(505.2682565118932+1.6067821376824657e-14j)
(505.2702909318685+1.1107815579358916e-14j)
(505.2723911300732+1.2843693084995847e-15j)
(505.27455965976037+1.2706507401185307e-14j)
(505.2767991513177+3.2215238647032045e-16j)
(505.2791123096928+2.6839768435263065e-15j)
(505.2815019117109-4.9875580861389145e-15j)
(505.28397080328523+6.855868896270127e-15j)
(505.28652189652547+1.9068405222828206e-14j)
(505.28915816674305+2.3330115110252817e-14j)
(505.2918826493588+8.253609063222247e-15j)
(505.29469843671995+1.0830799466917437e-14j)
(505.2976086748157+1.5764478177962176e-14j)
(505.30061655991494+1.3895541392422624e-14j)
(505.3037253351071+7.4624459344733e-15j)
(505.30693828676993-2.1716582269820617e-15j)
(505.3102587409504+2.64516831669919e-15j)
(505.31369005967554+1.668247498259887e-14j)
(505.3172356371857+1.858339061820331e-14j)
(505.3208988961048+1.1979045734564729e-14j)
(505.324683283542+1.349600530283027e-14j)
(505.328592267132+6.2393706375927445e-15j)
(505.3326293310207+2.7051095315393674e-15j)
(505.33679797179536+6.743489430073642e-15j)
(505.3411016943658-1.5542428566132135e-15j)
(505.3455440078008+3.78516748455051e-15j)
(505.350128421122+1.3252297887560995e-14j)
(505.35485843906383+2.002850805202369e-14j)
(505.35973755779514+4.838043860669488e-15j)
(505.3647692606183-2.0797054804111054e-15j)
(505.3699570136384+7.13376310718288e-15j)
(505.375304261417-5.650022294270941e-15j)
(505.38081442260705+4.544539179359878e-15j)
(505.38649088557776-4.818204943693762e-15j)
(505.3923370040324+4.477678863325113e-15j)
(505.3983560926233+1.5830420691076258e-14j)
(505.4045514225693+7.848956731335296e-15j)
(505.4109262172789+2.4627837986599902e-15j)
(505.41748364798536+6.309954121194142e-15j)
(505.42422682939525+1.1245709889005545e-14j)
(505.4311588153577-4.740941454386665e-15j)
(505.4382825945599-5.505963765743014e-15j)
(505.44560108624654-2.328194996603388e-15j)
(505.45311713597664+1.6683426957273921e-16j)
(505.4608335114162+1.4006431682773094e-14j)
(505.4687528981708+1.1089084404195013e-14j)
(505.47687789566857+2.3335229170531943e-15j)
(505.4852110130887+5.2742098213489926e-15j)
(505.49375466534934+6.1579176926970824e-15j)
(505.50251116915007+5.437764125999939e-15j)
(505.51148273908257+8.647449988914204e-15j)
(505.52067148380166-3.489898940516493e-15j)
(505.5300794022754-9.897479090385718e-16j)
(505.5397083801059-6.620100909365766e-16j)
(505.5495601859286+1.7675725381895036e-14j)
(505.55963646790013+8.623337811428797e-15j)
(505.5699387502673-4.326056296810563e-16j)
(505.58046843003035+1.1155973661147337e-14j)
(505.5912267736997+1.3678216757488139e-15j)
(505.6022149141528+6.480374023130398e-15j)
(505.61343384758726+7.982781567846472e-15j)
(505.624884430586+3.322717491230836e-15j)
(505.6365673772859+2.133567077146005e-14j)
(505.6484832566596+2.778491607540116e-14j)
(505.6606324899129+6.2376707945252076e-15j)
(505.6730153479978+1.2674620138866659e-14j)
(505.68563194924843+5.42951722844806e-15j)
(505.6984822571406+1.5211802745083505e-15j)
(505.7115660781732-1.9866415760349626e-15j)
(505.7248830598862+1.6605011778299587e-15j)
(505.7384326890036+2.108494968568135e-15j)
(505.7522142897114+1.8004207371816138e-14j)
(505.7662270220729+1.3691222876629065e-14j)
(505.7804698805824+6.254668099787422e-15j)
(505.79494169285636+1.3923281369860484e-14j)
(505.80964111846765+8.937917101628146e-15j)
(505.82456664792596+2.0076839521545444e-15j)
(505.8397166017975+1.4510988272001823e-14j)
(505.85508912997807+5.417151907236361e-16j)
(505.8706822111088+6.7392970269036825e-15j)
(505.8864936521444+2.1249152574417123e-14j)
(505.90252108806925+2.2100037290583842e-14j)
(505.9187619817664+1.0813723998709217e-14j)
(505.9352136240366+1.513702287966796e-14j)
(505.95187313377204+1.3651244250967015e-14j)
(505.9687374582808+9.604123053421734e-15j)
(505.985803373765+9.853539514604272e-15j)
(506.00306748595455-6.388036485234989e-16j)
(506.02052623089105+1.2481578158411902e-14j)
(506.0381758758674+2.4341863223255518e-14j)
(506.05601252051946+2.6202560637374366e-14j)
(506.0740320980711+1.3269634092386979e-15j)
(506.09223037673127+7.008021384681571e-15j)
(506.1106029612404+1.3552375631973341e-14j)
